"StationID"	"Year"	"Index"	"BenSampID"	"RepNum"	"Lat_Dec"	"Long_Dec"	"InvertReg"	"StreamType"	"ActivityCategory"	"BenCollDate"	"NarRat"	"IBI"	"TotalTaxSPL_Sc"	"DipTaxSPL_Sc"	"IntolTaxSPL_Sc"	"HBISPL_Sc"	"PlecoPct_Sc"	"ScrapPctSPL_Sc"	"ScrapTaxSPL_Sc"	"TrichTax_Sc"	"EphemTax_Sc"	"EphemPct_Sc"	"Dom01PctSPL_Sc"
"LCWLR000.92"	2001	"Sp"	3054	1	33.99375	-109.4651389	"cold"	"Perennial"	"Routine Sample"	2001-06-28	"Meets"	71.55227798854	89.4736842105263	72.7272727272727	50	78.4420862111653	58.9710324033003	51.251870367515	100	NA	NA	NA	NA
"SRRES000.33"	1998	"Sp"	2712	1	33.6991828	-109.4773972	"cold"	"Perennial"	"Routine Sample"	1998-06-10	"Meets"	71.8272851121987	100	63.6363636363636	66.6666666666667	81.5703911654755	38.8355100396985	52.0820642771862	100	NA	NA	NA	NA
"LCWLR001.23"	1993	"Sp"	2445	1	33.9892575	-109.4652972	"cold"	"Perennial"	"Routine Sample"	1993-06-16	"Meets"	72.0624665596241	63.1578947368421	63.6363636363636	100	94.7981710546702	65.0385353321843	54.1699375209449	63.6363636363636	NA	NA	NA	NA
"LCSLR003.72"	2010	"Sp"	3790	1	34.0488889	-109.3902778	"cold"	"Perennial"	"Routine Sample"	2010-06-30	"Meets"	72.1099692046934	78.9473684210526	45.4545454545455	83.3333333333333	100	41.3065253983498	73.909830007391	81.8181818181818	NA	NA	NA	NA
"SRWFB005.34"	1992	"Sp"	2387	1	33.7941625	-109.4234019	"cold"	"Perennial"	"Routine Sample"	1992-06-08	"Meets"	72.1651432150779	94.7368421052632	72.7272727272727	83.3333333333333	87.4595061024212	17.6729184615724	58.3170388665912	90.9090909090909	NA	NA	NA	NA
"SRNBE000.86"	1998	"Sp"	2710	2	33.5964006	-109.4337589	"cold"	"Perennial"	"Field Replicate"	1998-06-11	"Meets"	72.330570734143	81.5789473684211	45.4545454545455	83.3333333333333	83.6101306551025	85.8669138823243	53.7428517180013	72.7272727272727	NA	NA	NA	NA
"LCWLR001.23"	1998	"Sp"	2697	1	33.9892575	-109.4652972	"cold"	"Perennial"	"Routine Sample"	1998-06-01	"Meets"	72.3634909110743	81.5789473684211	81.8181818181818	66.6666666666667	95.507265697907	79.1335278366172	29.1125742624532	72.7272727272727	NA	NA	NA	NA
"LCLCR352.57"	1993	"Sp"	2438	1	34.0779042	-109.4268253	"cold"	"Perennial"	"Routine Sample"	1993-06-14	"Meets"	73.0608772052517	81.5789473684211	63.6363636363636	66.6666666666667	88.560324366297	64.4825993224515	73.7739663492892	72.7272727272727	NA	NA	NA	NA
"SRWFB003.45"	2014	"Sp"	3926	1	33.7777756	-109.4044194	"cold"	"Perennial"	"Routine Sample"	2014-06-10	"Meets"	73.7427910128876	78.9473684210526	72.7272727272727	33.3333333333333	86.9369178960421	100	62.4364628943303	81.8181818181818	NA	NA	NA	NA
"LCWLR000.92"	2003	"Sp"	3090	1	33.99375	-109.4651389	"cold"	"Perennial"	"Routine Sample"	2003-06-10	"Meets"	73.911036581246	97.3684210526316	63.6363636363636	66.6666666666667	81.1406963919962	44.1686596427725	82.5782668601097	81.8181818181818	NA	NA	NA	NA
"LCWLR000.92"	2005	"Sp"	3459	1	33.99375	-109.4651389	"cold"	"Perennial"	"Routine Sample"	2005-06-08	"Meets"	73.9459500898689	78.9473684210526	63.6363636363636	66.6666666666667	83.1627973771733	25.2084545278263	100	100	NA	NA	NA	NA
"LCSLR001.42"	1995	"Sp"	2554	1	34.0707514	-109.4102656	"cold"	"Perennial"	"Routine Sample"	1995-06-08	"Meets"	73.9800201455472	81.5789473684211	54.5454545454545	66.6666666666667	88.8296042425305	73.259357661952	80.2528378065327	72.7272727272727	NA	NA	NA	NA
"LCWLR005.31"	1998	"Sp"	2698	1	33.9561883	-109.5191031	"cold"	"Perennial"	"Routine Sample"	1998-06-01	"Meets"	74.1905296445618	65.7894736842105	45.4545454545455	100	100	35.3624156459043	100	72.7272727272727	NA	NA	NA	NA
"VREVR051.15"	1995	"Sp"	2584	1	34.4211114	-111.2632925	"cold"	"Perennial"	"Routine Sample"	1995-05-11	"Meets"	74.2916431455287	86.8421052631579	81.8181818181818	100	93.5632824714281	25.1022018217026	59.9884579169577	72.7272727272727	NA	NA	NA	NA
"LCWLR000.92"	2000	"Sp"	2834	1	33.99375	-109.4651389	"cold"	"Perennial"	"Routine Sample"	2000-06-28	"Meets"	75.4897647015318	84.2105263157895	63.6363636363636	83.3333333333333	91.4403592158146	80.4352277048173	52.6452699773316	72.7272727272727	NA	NA	NA	NA
"LCWLR004.09"	2001	"Sp"	3055	1	33.9631111	-109.5006389	"cold"	"Perennial"	"Routine Sample"	2001-06-27	"Meets"	75.6453507298699	89.4736842105263	72.7272727272727	83.3333333333333	79.6135727630119	53.9752793220705	68.5761309346927	81.8181818181818	NA	NA	NA	NA
"LCFIS003.86"	2001	"Sp"	3046	1	34.0681944	-109.4952222	"cold"	"Perennial"	"Routine Sample"	2001-06-18	"Meets"	75.8330518789427	94.7368421052632	81.8181818181818	100	75.9917889910548	29.96052700567	57.4149323233381	90.9090909090909	NA	NA	NA	NA
"LCWLR001.23"	1995	"Sp"	2555	1	33.9892575	-109.4652972	"cold"	"Perennial"	"Routine Sample"	1995-06-07	"Meets"	76.3616222199678	76.3157894736842	54.5454545454545	100	99.1017125232134	84.9016555822839	37.848561596957	81.8181818181818	NA	NA	NA	NA
"LCWLR000.92"	2013	"Sp"	3855	1	33.99375	-109.4651389	"cold"	"Perennial"	"Routine Sample"	2013-06-10	"Meets"	76.4060654496414	84.2105263157895	54.5454545454545	83.3333333333333	85.7698344870324	91.6739666306761	53.4911610170223	81.8181818181818	NA	NA	NA	NA
"SRWRK007.97"	1992	"Sp"	2388	1	33.8237975	-110.9391453	"cold"	"Perennial"	"Routine Sample"	1992-05-12	"Meets"	76.798267417777	84.2105263157895	90.9090909090909	66.6666666666667	90.0247356080077	100	51.23139787943	54.5454545454545	NA	NA	NA	NA
"SRHAN002.27"	2008	"Sp"	3615	1	33.6711647	-109.2563	"cold"	"Perennial"	"Routine Sample"	2008-06-24	"Meets"	77.5144816491735	81.5789473684211	72.7272727272727	100	96.6642649893872	42.8820742956869	76.0215394361736	72.7272727272727	NA	NA	NA	NA
"SRRES000.33"	1995	"Sp"	2568	1	33.6991828	-109.4773972	"cold"	"Perennial"	"Routine Sample"	1995-06-06	"Meets"	77.8554418495405	100	63.6363636363636	100	82.1484418715085	37.397157816006	61.8061296229053	100	NA	NA	NA	NA
"LCWLR000.92"	2007	"Sp"	3412	1	33.99375	-109.4651389	"cold"	"Perennial"	"Routine Sample"	2007-06-12	"Meets"	77.8771205289336	78.9473684210526	72.7272727272727	66.6666666666667	86.0035704512581	100	68.0676927090126	72.7272727272727	NA	NA	NA	NA
"LCSLR001.42"	1993	"Sp"	2444	1	34.0707514	-109.4102656	"cold"	"Perennial"	"Routine Sample"	1993-06-16	"Meets"	78.1806337521838	76.3157894736842	54.5454545454545	66.6666666666667	90.7449628185169	100	77.1733809427823	81.8181818181818	NA	NA	NA	NA
"LCWLR004.09"	2003	"Sp"	3091	1	33.9631111	-109.5006389	"cold"	"Perennial"	"Routine Sample"	2003-06-16	"Meets"	78.2964831163904	94.7368421052632	63.6363636363636	83.3333333333333	81.4558058925477	52.2659073091168	90.8289477199263	81.8181818181818	NA	NA	NA	NA
"SRWFB015.22"	1998	"Sp"	2715	1	33.8975433	-109.4839275	"cold"	"Perennial"	"Routine Sample"	1998-06-04	"Meets"	79.6105896835289	81.5789473684211	72.7272727272727	100	98.1333636389465	41.1981804136984	100	63.6363636363636	NA	NA	NA	NA
"SRRES000.33"	1993	"Sp"	2475	1	33.6991828	-109.4773972	"cold"	"Perennial"	"Routine Sample"	1993-06-17	"Meets"	82.2327470623812	100	100	100	84.4865129093899	38.5443098962516	52.5984066310267	100	NA	NA	NA	NA
"SRNBE000.86"	1998	"Sp"	2710	1	33.5964006	-109.4337589	"cold"	"Perennial"	"Routine Sample"	1998-06-11	"Meets"	82.3158876939346	86.8421052631579	72.7272727272727	100	84.3183455689054	93.0773705642816	66.5188470066519	72.7272727272727	NA	NA	NA	NA
"LCWLR000.92"	2004	"Sp"	3420	1	33.99375	-109.4651389	"cold"	"Perennial"	"Routine Sample"	2004-06-10	"Meets"	82.3813416006092	89.4736842105263	72.7272727272727	83.3333333333333	84.880054478149	48.1977810119644	98.0572654430187	100	NA	NA	NA	NA
"SRRES000.33"	1992	"Sp"	2382	1	33.6991828	-109.4773972	"cold"	"Perennial"	"Routine Sample"	1992-06-05	"Meets"	83.900029251789	100	100	83.3333333333333	85.8087138769094	18.1581575522804	100	100	NA	NA	NA	NA
"SRNBE000.86"	2016	"Sp"	3978	1	33.5964006	-109.4337589	"cold"	"Perennial"	"Routine Sample"	2016-06-21	"Meets"	84.9495783730895	89.4736842105263	45.4545454545455	100	98.4127226501959	100	70.3970053872678	90.9090909090909	NA	NA	NA	NA
"LCWLR005.31"	1995	"Sp"	2556	1	33.9561883	-109.5191031	"cold"	"Perennial"	"Routine Sample"	1995-06-07	"Meets"	85.6459330143541	63.1578947368421	45.4545454545455	100	100	100	100	90.9090909090909	NA	NA	NA	NA
"SRCKN001.61"	1993	"Sp"	2467	1	33.6818578	-109.4441125	"cold"	"Perennial"	"Routine Sample"	1993-06-17	"Meets"	92.4198240784459	94.7368421052632	72.7272727272727	100	91.0330011554015	97.5325616520932	100	90.9090909090909	NA	NA	NA	NA
"LCLCR211.73"	2007	"Sp"	3375	1	34.8968333	-110.1812778	"cold"	"Perennial"	"Routine Sample"	2007-05-15	"Violates"	13.8670556439415	10.5263157894737	18.1818181818182	0	68.3612555362989	0	0	0	NA	NA	NA	NA
"LCSHL031.05"	2007	"Sp"	3403	1	34.1717	-109.9832778	"cold"	"Perennial"	"Routine Sample"	2007-04-17	"Violates"	14.0403591777331	28.9473684210526	27.2727272727273	0	42.0624185503516	0	0	0	NA	NA	NA	NA
"LCNUT020.72"	2004	"Sp"	3419	1	33.98025	-109.2022222	"cold"	"Perennial"	"Routine Sample"	2004-06-09	"Violates"	14.3498548351457	23.6842105263158	27.2727272727273	0	49.4920460469769	0	0	0	NA	NA	NA	NA
"LCSHL031.05"	2014	"Sp"	3910	1	34.1717	-109.9832778	"cold"	"Perennial"	"Routine Sample"	2014-05-12	"Violates"	14.5116491014238	23.6842105263158	18.1818181818182	0	59.7155150018327	0	0	0	NA	NA	NA	NA
"SRTON056.39"	2003	"Sp"	3113	1	34.308	-111.0723611	"cold"	"Perennial"	"Routine Sample"	2003-05-07	"Violates"	14.8765733649083	23.6842105263158	27.2727272727273	0	53.179075755315	0	0	0	NA	NA	NA	NA
"LCBIL000.15"	2014	"Sp"	3898	1	34.1695	-109.9807	"cold"	"Perennial"	"Routine Sample"	2014-05-13	"Violates"	16.4088074467166	31.5789473684211	27.2727272727273	0	56.0099774858679	0	0	0	NA	NA	NA	NA
"LCNUT011.29"	2014	"Sp"	3907	1	34.0458894	-109.1201062	"cold"	"Perennial"	"Routine Sample"	2014-05-28	"Violates"	16.7727452825031	21.0526315789474	27.2727272727273	0	69.0838581258473	0	0	0	NA	NA	NA	NA
"SPRUC008.21"	1995	"Sp"	2562	1	31.7854872	-109.2933369	"cold"	"Perennial"	"Routine Sample"	1995-04-10	"Violates"	17.7209380715684	18.4210526315789	18.1818181818182	16.6666666666667	69.1611024486181	1.61592657229655	0	0	NA	NA	NA	NA
"LCBCK005.06"	1995	"Sp"	2551	1	34.4438025	-111.1395617	"cold"	"Perennial"	"Routine Sample"	1995-05-22	"Violates"	18.1163126065613	23.6842105263158	27.2727272727273	0	63.6814316230704	12.1758188238159	0	0	NA	NA	NA	NA
"LCBRO018.96"	2001	"Sp"	3042	1	34.18075	-109.7791389	"cold"	"Perennial"	"Routine Sample"	2001-06-20	"Violates"	18.2161985500488	26.3157894736842	45.4545454545455	0	55.7430549221117	0	0	0	NA	NA	NA	NA
"LCBRO018.96"	2001	"Sp"	3042	2	34.18075	-109.7791389	"cold"	"Perennial"	"Field Replicate"	2001-06-20	"Violates"	18.3832208760213	26.3157894736842	45.4545454545455	0	56.9122112039197	0	0	0	NA	NA	NA	NA
"LCSIL027.05"	2010	"Sp"	3789	1	34.4550628	-110.0904081	"cold"	"Perennial"	"Routine Sample"	2010-06-25	"Violates"	18.5368887586645	31.5789473684211	27.2727272727273	0	51.2137949951997	0	1.51093349248499	18.1818181818182	NA	NA	NA	NA
"LCRUD003.45"	2007	"Sp"	3395	1	34.0333333	-109.23022	"cold"	"Perennial"	"Routine Sample"	2007-05-23	"Violates"	19.4210444118442	34.2105263157895	36.3636363636364	0	65.3731482034835	0	0	0	NA	NA	NA	NA
"LCLCR311.31"	2007	"Sp"	3376	1	34.4260486	-109.4029228	"cold"	"Perennial"	"Routine Sample"	2007-04-09	"Violates"	19.7668842202098	31.5789473684211	54.5454545454545	0	52.243787627593	0	0	0	NA	NA	NA	NA
"VREVR045.50"	2008	"Sp"	3632	1	34.3558028	-111.2830833	"cold"	"Perennial"	"Routine Sample"	2008-05-01	"Violates"	20.0452294787492	26.3157894736842	27.2727272727273	0	74.1590708665171	0	3.47810964740663	9.09090909090909	NA	NA	NA	NA
"LCBRO018.13"	2001	"Sp"	3041	1	34.1865556	-109.7910278	"cold"	"Perennial"	"Routine Sample"	2001-06-20	"Violates"	20.4202304414256	28.9473684210526	36.3636363636364	0	67.6724391491057	0	0.867260065275774	9.09090909090909	NA	NA	NA	NA
"LCSIL041.04"	2007	"Sp"	3404	1	34.3442903	-109.9773881	"cold"	"Perennial"	"Routine Sample"	2007-04-24	"Violates"	20.4375415777622	34.2105263157895	36.3636363636364	0	72.4886283649097	0	0	0	NA	NA	NA	NA
"UGETK011.80"	1995	"Sp"	2572	1	31.9087297	-109.2531981	"cold"	"Perennial"	"Routine Sample"	1995-04-11	"Violates"	21.124107020705	18.4210526315789	36.3636363636364	0	74.3737765420246	8.42941303187255	1.18996148491327	9.09090909090909	NA	NA	NA	NA
"LCSIL043.84"	2001	"Sp"	3053	1	34.3359139	-109.9400139	"cold"	"Perennial"	"Routine Sample"	2001-06-05	"Violates"	21.2572230920035	39.4736842105263	18.1818181818182	0	62.8521042641265	0	1.02022771482595	27.2727272727273	NA	NA	NA	NA
"SPWRC000.48"	1995	"Sp"	2620	1	31.8650172	-109.3298514	"cold"	"Perennial"	"Routine Sample"	1995-04-10	"Violates"	21.2719594619378	15.7894736842105	36.3636363636364	16.6666666666667	69.293523944015	0.920140965595929	0.779365518531364	9.09090909090909	NA	NA	NA	NA
"LCBIL000.15"	2014	"Sp"	3898	2	34.1695	-109.9807	"cold"	"Perennial"	"Field Replicate"	2014-05-13	"Violates"	21.304812136425	31.5789473684211	45.4545454545455	0	62.5932802455608	0	0.416002795538786	9.09090909090909	NA	NA	NA	NA
"LCSHL026.50"	2007	"Sp"	3399	1	34.2083333	-110.0011111	"cold"	"Perennial"	"Routine Sample"	2007-04-16	"Violates"	21.3933876852459	42.1052631578947	36.3636363636364	0	60.9672565929849	0	1.2266485912964	9.09090909090909	NA	NA	NA	NA
"LCSIL043.84"	2011	"Sp"	3802	1	34.3359139	-109.9400139	"cold"	"Perennial"	"Routine Sample"	2011-05-09	"Violates"	22.0032134924143	39.4736842105263	36.3636363636364	0	58.5658873601434	0	1.43746833077584	18.1818181818182	NA	NA	NA	NA
"VRELL000.18"	1995	"Sp"	2578	1	34.3518375	-111.2784067	"cold"	"Perennial"	"Routine Sample"	1995-05-25	"Violates"	22.5260045444279	34.2105263157895	27.2727272727273	0	72.4630421788334	0	5.55391786182707	18.1818181818182	NA	NA	NA	NA
"MGHSR108.19"	2014	"Sp"	3913	1	34.2712	-112.2912	"cold"	"Perennial"	"Routine Sample"	2014-04-21	"Violates"	22.6132403236925	26.3157894736842	63.6363636363636	0	68.3405291557994	0	0	0	NA	NA	NA	NA
"LCLCR340.02"	2005	"Sp"	3456	1	34.1517778	-109.2945278	"cold"	"Perennial"	"Routine Sample"	2005-06-09	"Violates"	22.8744307853767	44.7368421052632	36.3636363636364	0	59.2143269786251	0	1.62439186829431	18.1818181818182	NA	NA	NA	NA
"LCSIL043.84"	2007	"Sp"	3407	1	34.3359139	-109.9400139	"cold"	"Perennial"	"Routine Sample"	2007-06-28	"Violates"	22.9705801010989	42.1052631578947	18.1818181818182	0	60.2601645451105	0	3.88317845923245	36.3636363636364	NA	NA	NA	NA
"LCECL009.39"	2014	"Sp"	3902	1	34.6196092	-111.0936081	"cold"	"Perennial"	"Routine Sample"	2014-05-20	"Violates"	23.0432836675331	28.9473684210526	54.5454545454545	0	68.3175697565793	0	0.401683858735821	9.09090909090909	NA	NA	NA	NA
"VROAK047.96"	1995	"Sp"	2594	1	34.9929319	-111.736965	"cold"	"Perennial"	"Routine Sample"	1995-05-15	"Violates"	23.2896068016308	28.9473684210526	18.1818181818182	16.6666666666667	76.6138398041773	2.15456876306207	2.28116759282071	18.1818181818182	NA	NA	NA	NA
"LCLCR340.02"	2003	"Sp"	3089	1	34.1517778	-109.2945278	"cold"	"Perennial"	"Routine Sample"	2003-06-10	"Violates"	23.3595410816398	42.1052631578947	36.3636363636364	0	65.9719993438461	0	0.894070524282955	18.1818181818182	NA	NA	NA	NA
"LCCHC073.26"	2014	"Sp"	3900	1	34.4404519	-110.8402669	"cold"	"Perennial"	"Routine Sample"	2014-05-19	"Violates"	23.3980836204077	34.2105263157895	36.3636363636364	16.6666666666667	61.8108235234695	0	5.64402338238258	9.09090909090909	NA	NA	NA	NA
"VROAK043.73"	1995	"Sp"	2593	1	34.9463489	-111.7532292	"cold"	"Perennial"	"Routine Sample"	1995-05-16	"Violates"	23.5356749795449	36.8421052631579	18.1818181818182	16.6666666666667	72.7080671482245	0.955401842014751	1.21384757311409	18.1818181818182	NA	NA	NA	NA
"LCLCR340.02"	2004	"Sp"	3417	1	34.1517778	-109.2945278	"cold"	"Perennial"	"Routine Sample"	2004-06-09	"Violates"	23.7337288088595	39.4736842105263	27.2727272727273	0	60.0696606148307	0	2.95639320029564	36.3636363636364	NA	NA	NA	NA
"SRCKN001.61"	2012	"Sp"	3840	1	33.6818578	-109.4441125	"cold"	"Perennial"	"Routine Sample"	2012-06-19	"Violates"	24.3313016021575	34.2105263157895	45.4545454545455	0	65.7468683890784	5.55010822711043	1.17524464676063	18.1818181818182	NA	NA	NA	NA
"UGCAV016.84"	2012	"Sp"	3843	1	31.8689389	-109.2371192	"cold"	"Perennial"	"Routine Sample"	2012-05-15	"Violates"	24.9612542310643	31.5789473684211	45.4545454545455	16.6666666666667	80.1336454108524	0.894974716964246	0	0	NA	NA	NA	NA
"LCSIL027.05"	2014	"Sp"	3911	1	34.4550628	-110.0904081	"cold"	"Perennial"	"Routine Sample"	2014-05-12	"Violates"	25.3691239281778	31.5789473684211	36.3636363636364	0	58.0888065499313	0	33.3706590334374	18.1818181818182	NA	NA	NA	NA
"LCLCR340.02"	2007	"Sp"	3379	1	34.1517778	-109.2945278	"cold"	"Perennial"	"Routine Sample"	2007-04-18	"Violates"	25.665656373642	52.6315789473684	18.1818181818182	16.6666666666667	66.6813681843187	2.86595658528977	4.45038786821419	18.1818181818182	NA	NA	NA	NA
"LCECL009.39"	2010	"Sp"	3777	1	34.6196092	-111.0936081	"cold"	"Perennial"	"Routine Sample"	2010-05-24	"Violates"	26.1116854011621	47.3684210526316	45.4545454545455	0	68.6913144508386	0	3.08569866830062	18.1818181818182	NA	NA	NA	NA
"VRWAL018.97"	1995	"Sp"	2611	1	34.9200869	-112.8485125	"cold"	"Perennial"	"Routine Sample"	1995-05-08	"Violates"	26.1248761487762	52.6315789473684	63.6363636363636	0	66.6061904577014	0	0	0	NA	NA	NA	NA
"SRHAY003.25"	2016	"Sp"	3976	1	33.83936	-109.45155	"cold"	"Perennial"	"Routine Sample"	2016-06-21	"Violates"	26.1534171270002	57.8947368421053	45.4545454545455	0	62.8118271099207	6.09973059523204	1.72217079628872	9.09090909090909	NA	NA	NA	NA
"LCLCR323.60"	2001	"Sp"	3048	1	34.3157222	-109.3627778	"cold"	"Perennial"	"Routine Sample"	2001-05-22	"Violates"	26.2621187774643	42.1052631578947	36.3636363636364	0	76.582785778631	0	1.51041886936085	27.2727272727273	NA	NA	NA	NA
"SRHRS001.41"	2016	"Sp"	3977	1	33.77942	-109.3644	"cold"	"Perennial"	"Routine Sample"	2016-06-20	"Violates"	26.4577395456412	39.4736842105263	45.4545454545455	0	74.9423886338964	25.3335585205202	0	0	NA	NA	NA	NA
"LCLCR323.60"	2014	"Sp"	3905	1	34.3157222	-109.3627778	"cold"	"Perennial"	"Routine Sample"	2014-05-20	"Violates"	26.9246878088241	55.2631578947368	36.3636363636364	0	70.4973701765619	0	8.16683204501557	18.1818181818182	NA	NA	NA	NA
"LCLCR342.03"	2007	"Sp"	3380	1	34.1279239	-109.2991625	"cold"	"Perennial"	"Routine Sample"	2007-04-11	"Violates"	26.9400331760146	47.3684210526316	27.2727272727273	16.6666666666667	62.6795288459933	2.71719560965569	4.60296551170055	27.2727272727273	NA	NA	NA	NA
"LCNUT020.72"	2005	"Sp"	3457	1	33.98025	-109.2022222	"cold"	"Perennial"	"Routine Sample"	2005-05-12	"Violates"	27.0560532929416	50	63.6363636363636	0	63.2959083716374	2.95240719600047	0.416784755680776	9.09090909090909	NA	NA	NA	NA
"LCCOY000.71"	2007	"Sp"	3355	1	34.3064183	-109.3466103	"cold"	"Perennial"	"Routine Sample"	2007-04-10	"Violates"	27.0890210366585	39.4736842105263	72.7272727272727	0	67.9388396526407	0	0.392441575260483	9.09090909090909	NA	NA	NA	NA
"VRWEB009.13"	1997	"Sp"	2693	1	34.3993353	-111.3648528	"cold"	"Perennial"	"Routine Sample"	1997-05-20	"Violates"	27.3309948301646	42.1052631578947	45.4545454545455	0	66.6128838203842	6.68603925905898	3.18550484654168	27.2727272727273	NA	NA	NA	NA
"SRWRK007.97"	2008	"Sp"	3626	1	33.8237975	-110.9391453	"cold"	"Perennial"	"Routine Sample"	2008-06-16	"Violates"	27.3688431686247	42.1052631578947	36.3636363636364	0	76.5812486952027	12.8906869744566	5.45924880736411	18.1818181818182	NA	NA	NA	NA
"LCLCR323.60"	2010	"Sp"	3780	1	34.3157222	-109.3627778	"cold"	"Perennial"	"Routine Sample"	2010-06-03	"Violates"	27.6817342612295	50	45.4545454545455	0	77.2878744855363	0	2.84790170670681	18.1818181818182	NA	NA	NA	NA
"SRTON056.39"	2004	"Sp"	3425	1	34.308	-111.0723611	"cold"	"Perennial"	"Routine Sample"	2004-05-05	"Violates"	27.6859930504933	42.1052631578947	54.5454545454545	16.6666666666667	69.7202277791533	0	1.67343011337489	9.09090909090909	NA	NA	NA	NA
"LCECL018.17"	2007	"Sp"	3358	1	34.5642222	-111.1475833	"cold"	"Perennial"	"Routine Sample"	2007-05-02	"Violates"	28.3454815367238	52.6315789473684	45.4545454545455	0	75.1829580617321	0	6.96747011160248	18.1818181818182	NA	NA	NA	NA
"LCBIL000.01"	2010	"Sp"	3775	1	34.1709944	-109.9804028	"cold"	"Perennial"	"Routine Sample"	2010-06-22	"Violates"	28.3918673635985	44.7368421052632	45.4545454545455	0	79.5667598785057	0	1.71219683414805	27.2727272727273	NA	NA	NA	NA
"UGEAG056.85"	1993	"Sp"	2488	1	33.4795133	-109.4756933	"cold"	"Perennial"	"Routine Sample"	1993-05-17	"Violates"	28.4318258719481	39.4736842105263	27.2727272727273	50	70.857351557897	1.55821490900025	0.769894062576989	9.09090909090909	NA	NA	NA	NA
"UGBLR031.69"	2009	"Sp"	3726	1	33.5587222	-109.1916944	"cold"	"Perennial"	"Routine Sample"	2009-06-17	"Violates"	28.5667239537298	60.5263157894737	45.4545454545455	0	65.1895651385916	0	1.52391402077095	27.2727272727273	NA	NA	NA	NA
"LCLCR336.72"	2014	"Sp"	3906	1	34.1865325	-109.3027206	"cold"	"Perennial"	"Routine Sample"	2014-05-21	"Violates"	28.8966877958916	44.7368421052632	27.2727272727273	16.6666666666667	65.1291253039053	7.17205766334361	4.93575919569906	36.3636363636364	NA	NA	NA	NA
"LCLCR340.02"	2000	"Sp"	2833	1	34.1517778	-109.2945278	"cold"	"Perennial"	"Routine Sample"	2000-06-28	"Violates"	29.1985612568685	63.1578947368421	63.6363636363636	0	58.8884269112495	0	0.525425331806097	18.1818181818182	NA	NA	NA	NA
"UGEAG056.85"	1994	"Sp"	2284	1	33.4795133	-109.4756933	"cold"	"Perennial"	"Routine Sample"	1994-05-23	"Violates"	29.2906300940423	60.5263157894737	36.3636363636364	0	61.3311259991205	0	10.4496961424294	36.3636363636364	NA	NA	NA	NA
"UGGRA000.82"	1994	"Sp"	2287	1	33.5782497	-109.1885475	"cold"	"Perennial"	"Routine Sample"	1994-06-21	"Violates"	29.3545409949261	57.8947368421053	81.8181818181818	0	44.1823746517872	0	3.40467547058999	18.1818181818182	NA	NA	NA	NA
"UGCAV016.84"	1997	"Sp"	2650	1	31.8689389	-109.2371192	"cold"	"Perennial"	"Routine Sample"	1997-06-07	"Violates"	29.8752379145921	52.6315789473684	54.5454545454545	0	77.6015934193849	0.597671471945301	5.56854883617329	18.1818181818182	NA	NA	NA	NA
"CGDEE000.10"	2006	"Su"	3481	1	36.3898056	-112.50805	"cold"	"Perennial"	"Routine Sample"	2006-07-15	"Violates"	30.3366934397002	42.1052631578947	54.5454545454545	16.6666666666667	47.9071683696921	0	23.8595740654657	27.2727272727273	NA	NA	NA	NA
"LCLCR336.72"	2010	"Sp"	3781	1	34.1865325	-109.3027206	"cold"	"Perennial"	"Routine Sample"	2010-06-30	"Violates"	30.3420421798314	55.2631578947368	36.3636363636364	0	75.0530559889312	0	18.4417177387881	27.2727272727273	NA	NA	NA	NA
"UGBTH001.03"	2014	"Sp"	3929	1	33.5152571	-109.044409	"cold"	"Perennial"	"Routine Sample"	2014-06-11	"Violates"	30.3608428913003	31.5789473684211	54.5454545454545	50	69.1870859906426	7.21441233458383	0	0	NA	NA	NA	NA
"UGEAG056.85"	2000	"Sp"	2882	1	33.4795133	-109.4756933	"cold"	"Perennial"	"Routine Sample"	2000-05-10	"Violates"	30.4282218866314	55.2631578947368	45.4545454545455	0	66.0761473682569	0	9.84006612524436	36.3636363636364	NA	NA	NA	NA
"UGSTO003.44"	2015	"Sp"	3958	1	33.86539	-109.06228	"cold"	"Perennial"	"Routine Sample"	2015-06-02	"Violates"	30.6188241603025	36.8421052631579	63.6363636363636	33.3333333333333	72.9595306520915	7.56043623717088	0	0	NA	NA	NA	NA
"VREVR044.96"	1995	"Sp"	2583	1	34.3520514	-111.2841781	"cold"	"Perennial"	"Routine Sample"	1995-05-11	"Violates"	30.7387816065517	39.4736842105263	36.3636363636364	33.3333333333333	75.6993348851786	5.63834071687475	6.48132355449428	18.1818181818182	NA	NA	NA	NA
"LCECL009.39"	1992	"Sp"	2333	1	34.6196092	-111.0936081	"cold"	"Perennial"	"Routine Sample"	1992-06-22	"Violates"	30.7723825684442	52.6315789473684	36.3636363636364	0	71.124715838754	0	18.9231104657142	36.3636363636364	NA	NA	NA	NA
"SRUNF002.31"	2014	"Sp"	3925	1	33.435614	-109.2716409	"cold"	"Perennial"	"Routine Sample"	2014-05-19	"Violates"	30.9468736599997	47.3684210526316	45.4545454545455	33.3333333333333	66.6928620043643	2.077619878667	3.51951571463767	18.1818181818182	NA	NA	NA	NA
