"StationID_Master"	"StressSampID"	"StressSampDate"	"IQRmethod"	"SDmethod"	"Outlier"	"AFDM_algae_particulate_g_m2"	"Alkalinity_CaCO3_f_mg_L"	"Alkalinity_CaCO3_fld_mg_L"	"Aluminum_tot_mg_kg_dw"	"Aluminum_uf_ug_L"	"Arsenic_f_ug_L"	"Arsenic_tot_mg_kg_dw"	"Arsenic_uf_ug_L"	"Cadmium_f_ug_L"	"Cadmium_tot_mg_kg_dw"	"Cadmium_uf_ug_L"	"Calcium_uf_mg_L"	"Chlor_a_particulate_mg_m2"	"Chloride_f_mg_L"	"Chromium_f_ug_L"	"Chromium_tot_mg_kg_dw"	"Chromium_ug_L"	"Copper_f_ug_L"	"Copper_tot_mg_kg_dw"	"Copper_uf_ug_L"	"DO_fld_mg_L"	"DOC_f_mg_L"	"Ev_FlowHab_score"	"H_AqHab_score"	"H_SubNat_score"	"Hardness_CaCO3_f_mg_L"	"IPI"	"Iron_f_ug_L"	"Iron_uf_ug_L"	"Lead_tot_mg_kg_dw"	"Manganese_f_ug_L"	"Manganese_tot_mg_kg_dw"	"Manganese_uf_ug_L"	"NH3_N_f_mg_L"	"Nickel_f_ug_L"	"Nickel_tot_mg_kg_dw"	"Nickel_uf_ug_L"	"NO2_N_f_mg_L"	"NO3_N_f_mg_L"	"P_uf_mg_L"	"PCT_SAFN_score"	"pH_fld_SU"	"PO4_P_f_mg_L"	"Salinity_fld_ppt"	"Selenium_f_ug_L"	"Selenium_ug_L"	"Silica_SiO2_f_mg_L"	"Silver_tot_mg_kg_dw"	"Silver_uf_ug_L"	"SpecificConductivity_fld_uS_cm"	"Sulfate_f_mg_L"	"TDS_f_mg_L"	"TSS_particulate_mg_L"	"Turbidity_fld_NTU"	"Velocity_fld_ft_s"	"WaterTemp_fld_degC"	"XCMG_score"	"Zinc_f_ug_L"	"Zinc_tot_mg_kg_dw"	"Zinc_uf_ug_L"	"HighDur_Dry"	"HighDur_Wet"	"HighNum_Dry"	"MaxMonthQ_Dry"	"MaxMonthQ_Wet"	"NoDisturb_Average"	"NoDisturb_Dry"	"Q99_Average"	"Qmax_Dry"	"QmaxIDR_All"	"RBI_Dry"
"909SLAW02"	"909SLAW02_2008-05-05"	2008-05-05	0	0	0	NA	0.0833333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333333333333333	NA	NA	NA	0.777777777777778	0.25	0.176470588235294	NA	NA	0.0666666666666667	NA	NA	NA	NA	NA	NA	NA	0.2	0.0833333333333333	0.357142857142857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"909SLAW02"	"909SLAW02_2008-05-06"	2008-05-06	0	0	0	0.5625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.933333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"910DZRA03"	"910DZRA03_2008-05-05"	2008-05-05	0	0	0	NA	0.333333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.823529411764706	NA	NA	0.2	NA	NA	NA	NA	NA	NA	NA	0.266666666666667	0.25	0.714285714285714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"910DZRA03"	"910DZRA03_2008-05-06"	2008-05-06	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"910S06570"	"910S06570_2010-05-24"	2010-05-24	0	0	0	0.9375	0.5	NA	NA	0	0.285714285714286	NA	0.285714285714286	0.142857142857143	NA	0.142857142857143	0.285714285714286	0.4	0.545454545454545	0.428571428571429	NA	0	0.571428571428571	NA	0.285714285714286	NA	0.6	0.772727272727273	0.590909090909091	0.363636363636364	0.166666666666667	1	0.857142857142857	0.571428571428571	NA	0.714285714285714	NA	0.714285714285714	NA	0	NA	0	NA	NA	0.588235294117647	0.909090909090909	NA	0.733333333333333	NA	0.142857142857143	0.142857142857143	0.272727272727273	NA	0.333333333333333	NA	0.0666666666666667	0.166666666666667	0.0714285714285714	NA	NA	NA	0.772727272727273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"910S14762"	"910S14762_2010-05-26"	2010-05-26	0	0	0	0.0625	0.666666666666667	NA	NA	1	0	NA	0.142857142857143	0.142857142857143	NA	0.285714285714286	0.428571428571429	0.266666666666667	0.909090909090909	0.142857142857143	NA	1	0.142857142857143	NA	0.571428571428571	NA	0.7	0.409090909090909	0.181818181818182	0.681818181818182	0.333333333333333	0.590909090909091	0.714285714285714	1	NA	0.857142857142857	NA	0.857142857142857	NA	0.142857142857143	NA	0.142857142857143	0.333333333333333	0.166666666666667	0.529411764705882	0.409090909090909	NA	0.8	NA	0.285714285714286	0.285714285714286	0.545454545454545	NA	NA	NA	0.133333333333333	0.333333333333333	0.857142857142857	NA	NA	NA	0.818181818181818	0	NA	0.166666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC00457"	"SMC00457_2009-06-04"	2009-06-04	0	0	0	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.703703703703704	NA	0.681818181818182	0.954545454545455	0.863636363636364	NA	0.818181818181818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.909090909090909	0.580645161290323	NA	0.333333333333333	NA	NA	NA	NA	NA	0.321428571428571	NA	NA	NA	1	0.136363636363636	0.354838709677419	0.136363636363636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC00693"	"SMC00693_2010-05-31"	2010-05-31	0	0	0	NA	NA	0.192307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62962962962963	NA	0.590909090909091	0.772727272727273	0.318181818181818	NA	0.409090909090909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.681818181818182	0.483870967741935	NA	0.962962962962963	NA	NA	NA	NA	NA	0.964285714285714	NA	NA	NA	0.4	0.363636363636364	0.258064516129032	0.181818181818182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC00729"	"SMC00729_2009-06-03"	2009-06-03	0	0	0	NA	NA	0.807692307692308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.148148148148148	NA	0.818181818181818	0.272727272727273	0.227272727272727	NA	0.227272727272727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0909090909090909	0.225806451612903	NA	0.259259259259259	NA	NA	NA	NA	NA	0.357142857142857	NA	NA	NA	0.96	0.636363636363636	0.483870967741935	0.590909090909091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC00921"	"SMC00921_2010-06-02"	2010-06-02	0	0	0	NA	NA	0.730769230769231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0740740740740741	NA	0.681818181818182	0.545454545454545	0.409090909090909	NA	0.272727272727273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.318181818181818	0.32258064516129	NA	0.814814814814815	NA	NA	NA	NA	NA	0.821428571428571	NA	NA	NA	0.32	0.5	0.419354838709677	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC01161"	"SMC01161_2010-05-27"	2010-05-27	0	0	0	NA	NA	0.192307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.740740740740741	NA	0.454545454545455	0.727272727272727	0.727272727272727	NA	0.636363636363636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.863636363636364	0.548387096774194	NA	0.444444444444444	NA	NA	NA	NA	NA	0.5	NA	NA	NA	0.52	0.954545454545455	0.32258064516129	0.454545454545455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC01161"	"SMC01161_modeledflow"	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333333333333333	0.5	0.333333333333333	0.25	0.25	0.5	0.5	0.25	0.25	0.6	0.333333333333333
"SMC01174"	"SMC01174_2011-07-20"	2011-07-20	0	0	0	NA	NA	0.538461538461538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111111111111111	NA	0.0909090909090909	0.136363636363636	0.590909090909091	NA	0.454545454545455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.0645161290322581	NA	0.407407407407407	NA	NA	NA	NA	NA	0.392857142857143	NA	NA	NA	0.88	NA	0.451612903225806	0.818181818181818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC01201"	"SMC01201_2010-06-02"	2010-06-02	0	0	0	NA	NA	0.730769230769231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.555555555555556	NA	0.454545454545455	0.318181818181818	0.272727272727273	NA	0.181818181818182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.454545454545455	0.645161290322581	NA	0.740740740740741	NA	NA	NA	NA	NA	0.785714285714286	NA	NA	NA	0.64	0.818181818181818	0.612903225806452	0.0909090909090909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC02417"	"SMC02417_2011-07-20"	2011-07-20	0	0	0	NA	NA	0.384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0.0454545454545455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0454545454545455	0.741935483870968	NA	0.62962962962963	NA	NA	NA	NA	NA	0.714285714285714	NA	NA	NA	0.56	0.181818181818182	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC02417"	"SMC02417_2011-07-20"	2011-07-20	0.884057971014493	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC02417"	"SMC02417_2011-07-20"	2011-07-20	0.971014492753623	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC03222"	"SMC03222_2012-07-11"	2012-07-11	0	0	0	NA	NA	0.115384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.935483870967742	NA	0.740740740740741	NA	NA	NA	NA	NA	0.857142857142857	NA	NA	NA	0	0.863636363636364	0.903225806451613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC03222"	"SMC03222_2012-07-11"	2012-07-11	0.884057971014493	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.962962962962963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC03737"	"SMC03737_2012-07-06"	2012-07-06	0	0	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.290322580645161	NA	0.444444444444444	NA	NA	NA	NA	NA	0.535714285714286	NA	NA	NA	0.08	0.727272727272727	0.645161290322581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC03929"	"SMC03929_2012-07-05"	2012-07-05	0	0	0	NA	NA	0.576923076923077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.851851851851852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.774193548387097	NA	0.888888888888889	NA	NA	NA	NA	NA	0.892857142857143	NA	NA	NA	0.76	0.409090909090909	0.709677419354839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC03929"	"SMC03929_modeledflow"	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.833333333333333	1	1	1	0.833333333333333	1	1	1	0.833333333333333
"SMC04441"	"SMC04441_2013-07-19"	2013-07-19	0	0	0	NA	NA	0.884615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.222222222222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.032258064516129	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	0.32	NA	0.193548387096774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC04441"	"SMC04441_modeledflow"	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.833333333333333	0.833333333333333	1	0.75	0.75	0.666666666666667	0.333333333333333	0.75	0.75	0.8	1
"SMC05017"	"SMC05017_2013-07-19"	2013-07-19	0	0	0	NA	NA	0.692307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.870967741935484	NA	0.518518518518518	NA	NA	NA	NA	NA	0.571428571428571	NA	NA	NA	0.72	0.681818181818182	0.741935483870968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC08157"	"SMC08157_2011-06-22"	2011-06-22	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.592592592592593	NA	0.545454545454545	0.363636363636364	0.954545454545455	NA	0.681818181818182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.772727272727273	0.193548387096774	NA	0	NA	NA	NA	NA	NA	0.0714285714285714	NA	NA	NA	NA	NA	0.225806451612903	0.545454545454545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC08157"	"SMC08157_modeledflow"	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666666666666667	0	0.666666666666667	0	0	0	1	0	0	0	0.666666666666667
"SMC09325"	"SMC09325_2012-06-21"	2012-06-21	0	0	0	NA	NA	0.923076923076923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.037037037037037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.225806451612903	NA	0.851851851851852	NA	NA	NA	NA	NA	0.428571428571429	NA	NA	NA	NA	0.272727272727273	0.387096774193548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SMC09325"	"SMC09325_modeledflow"	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	0
"SMC09325"	"SMC09325_modeledflow"	NA	0	0.985507246376812	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
